State,District,Date,Year,Month,Avg_rainfall,Agency_name
Telangana,Warangal Urban,2025-03-03,2025,03,0.0,NRSC VIC MODEL
Telangana,Warangal Urban,2025-03-10,2025,03,0.0,NRSC VIC MODEL
Telangana,Warangal Urban,2025-03-18,2025,03,0.0,NRSC VIC MODEL
Telangana,Warangal Urban,2025-03-21,2025,03,9.35987e-05,NRSC VIC MODEL
Telangana,Warangal Urban,2025-03-24,2025,03,0.0,NRSC VIC MODEL
Telangana,Warangal Urban,2025-03-31,2025,03,0.0,NRSC VIC MODEL
Telangana,Warangal Urban,2025-04-01,2025,04,0.0,NRSC VIC MODEL
Telangana,Warangal Urban,2025-04-02,2025,04,0.0,NRSC VIC MODEL
Telangana,Warangal Urban,2025-04-06,2025,04,0.0359879058,NRSC VIC MODEL
Telangana,Warangal Urban,2025-04-16,2025,04,2.3278126134,NRSC VIC MODEL
Telangana,Warangal Urban,2025-04-20,2025,04,8.0779488294,NRSC VIC MODEL
Telangana,Warangal Urban,2025-04-22,2025,04,0.0,NRSC VIC MODEL
Telangana,Warangal Urban,2025-04-26,2025,04,0.0002416998,NRSC VIC MODEL
Telangana,Warangal Urban,2025-04-30,2025,04,0.393862838,NRSC VIC MODEL
Telangana,Warangal Urban,2025-05-04,2025,05,0.0026187177,NRSC VIC MODEL
Telangana,Warangal Urban,2025-05-07,2025,05,0.2939986324,NRSC VIC MODEL
Telangana,Warangal Urban,2025-05-10,2025,05,4.67994e-05,NRSC VIC MODEL
Telangana,Warangal Urban,2025-05-15,2025,05,0.0010454672,NRSC VIC MODEL
Telangana,Warangal Urban,2025-05-16,2025,05,0.1505099385,NRSC VIC MODEL
Telangana,Warangal Urban,2025-05-18,2025,05,0.0017276649,NRSC VIC MODEL
Telangana,Warangal Urban,2025-05-19,2025,05,2.2608370247,NRSC VIC MODEL
Telangana,Warangal Urban,2025-05-22,2025,05,5.4731851841,NRSC VIC MODEL
Telangana,Warangal Urban,2025-05-23,2025,05,20.601956234,NRSC VIC MODEL
Telangana,Warangal Urban,2025-05-31,2025,05,0.4972107039,NRSC VIC MODEL
Telangana,Warangal Urban,2025-06-01,2025,06,1.1305e-05,NRSC VIC MODEL
Telangana,Adilabad,2025-01-04,2025,01,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-01-09,2025,01,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-01-15,2025,01,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-01-16,2025,01,0.0160292637,NRSC VIC MODEL
Telangana,Adilabad,2025-01-18,2025,01,0.0007573327,NRSC VIC MODEL
Telangana,Adilabad,2025-01-20,2025,01,0.0066266609,NRSC VIC MODEL
Telangana,Adilabad,2025-01-29,2025,01,0.0016093319,NRSC VIC MODEL
Telangana,Adilabad,2025-02-03,2025,02,9.46666e-05,NRSC VIC MODEL
Telangana,Adilabad,2025-02-10,2025,02,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-02-14,2025,02,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-02-16,2025,02,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-02-20,2025,02,0.0024613312,NRSC VIC MODEL
Telangana,Adilabad,2025-02-22,2025,02,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-02-25,2025,02,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-02-27,2025,02,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-03-07,2025,03,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-03-08,2025,03,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-03-12,2025,03,0.0033133304,NRSC VIC MODEL
Telangana,Adilabad,2025-03-24,2025,03,0.0130001466,NRSC VIC MODEL
Telangana,Adilabad,2025-03-28,2025,03,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-04-03,2025,04,0.9719186454,NRSC VIC MODEL
Telangana,Adilabad,2025-04-09,2025,04,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-04-18,2025,04,0.0040043545,NRSC VIC MODEL
Telangana,Adilabad,2025-04-21,2025,04,0.002271998,NRSC VIC MODEL
Telangana,Adilabad,2025-04-23,2025,04,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-05-02,2025,05,0.0147925683,NRSC VIC MODEL
Telangana,Adilabad,2025-05-07,2025,05,0.7437104051,NRSC VIC MODEL
Telangana,Adilabad,2025-05-15,2025,05,0.0950283138,NRSC VIC MODEL
Telangana,Adilabad,2025-05-20,2025,05,0.0045513047,NRSC VIC MODEL
Telangana,Adilabad,2025-05-22,2025,05,22.0310229589,NRSC VIC MODEL
Telangana,Adilabad,2025-06-05,2025,06,0.2525709347,NRSC VIC MODEL
Telangana,Adilabad,2025-06-14,2025,06,3.168022182,NRSC VIC MODEL
Telangana,Adilabad,2025-06-19,2025,06,2.3431275342,NRSC VIC MODEL
Telangana,Adilabad,2025-06-20,2025,06,4.143296038,NRSC VIC MODEL
Telangana,Adilabad,2025-06-23,2025,06,0.5797696768,NRSC VIC MODEL
Telangana,Adilabad,2025-06-24,2025,06,6.3498792867,NRSC VIC MODEL
Telangana,Adilabad,2025-06-27,2025,06,4.8653412506,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-01-01,2025,01,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-01-19,2025,01,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-01-27,2025,01,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-01-29,2025,01,0.0001180888,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-01-30,2025,01,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-02-05,2025,02,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-02-06,2025,02,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-02-13,2025,02,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-02-16,2025,02,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-02-17,2025,02,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-02-24,2025,02,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-02-26,2025,02,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-02-27,2025,02,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-03-03,2025,03,0.0225300265,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-03-07,2025,03,0.002325405,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-03-09,2025,03,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-03-16,2025,03,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-03-26,2025,03,0.0014125735,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-03-27,2025,03,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-03-31,2025,03,0.0204162664,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-02,2025,04,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-03,2025,04,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-04,2025,04,33.8598624145,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-05,2025,04,0.0908034538,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-06,2025,04,0.0701497111,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-09,2025,04,0.0338439296,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-11,2025,04,0.5859382029,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-18,2025,04,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-27,2025,04,0.7420589788,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-05-22,2025,05,15.8453848317,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-05-27,2025,05,1.6229031209,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-05-31,2025,05,1.7345479163,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,2025-01-02,2025,01,0.0,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,2025-01-03,2025,01,1.19113e-05,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,2025-01-10,2025,01,0.0,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,2025-01-11,2025,01,0.0,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,2025-01-14,2025,01,0.0,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,2025-01-16,2025,01,0.0,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,2025-01-17,2025,01,0.0,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,2025-01-19,2025,01,0.0,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,2025-01-21,2025,01,0.0,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,2025-01-28,2025,01,0.0,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,2025-01-30,2025,01,0.0,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,2025-01-31,2025,01,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-04-01,2025,04,9.46666e-05,NRSC VIC MODEL
Telangana,Adilabad,2025-04-09,2025,04,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-04-15,2025,04,0.0017560978,NRSC VIC MODEL
Telangana,Adilabad,2025-04-20,2025,04,9.46666e-05,NRSC VIC MODEL
Telangana,Adilabad,2025-04-23,2025,04,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-04-26,2025,04,0.1809861493,NRSC VIC MODEL
Telangana,Adilabad,2025-04-29,2025,04,0.0924709949,NRSC VIC MODEL
Telangana,Adilabad,2025-04-30,2025,04,6.60496e-05,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-01,2025,04,0.000759455,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-02,2025,04,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-04,2025,04,33.8598624145,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-05,2025,04,0.0908034538,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-12,2025,04,0.5600863959,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-15,2025,04,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-17,2025,04,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-20,2025,04,0.0021041285,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-21,2025,04,15.6123532365,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-24,2025,04,1.1469e-06,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-25,2025,04,0.0,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-27,2025,04,0.7420589788,NRSC VIC MODEL
Telangana,Bhadradri Kothagudem,2025-04-29,2025,04,0.0003596778,NRSC VIC MODEL
Telangana,Hyderabad,2025-04-05,2025,04,0.0631953216,NRSC VIC MODEL
Telangana,Hyderabad,2025-04-16,2025,04,0.8739902484,NRSC VIC MODEL
Telangana,Hyderabad,2025-04-29,2025,04,6.77307e-05,NRSC VIC MODEL
Telangana,Jagitial,2025-04-08,2025,04,0.000463972,NRSC VIC MODEL
Telangana,Jagitial,2025-04-11,2025,04,0.0173481071,NRSC VIC MODEL
Telangana,Jagitial,2025-04-19,2025,04,0.0,NRSC VIC MODEL
Telangana,Jagitial,2025-04-22,2025,04,0.000736362,NRSC VIC MODEL
Telangana,Jagitial,2025-04-23,2025,04,0.0002824765,NRSC VIC MODEL
Telangana,Jagitial,2025-04-24,2025,04,0.0,NRSC VIC MODEL
Telangana,Jagitial,2025-04-25,2025,04,0.091423374,NRSC VIC MODEL
Telangana,Jagitial,2025-04-26,2025,04,0.0159359173,NRSC VIC MODEL
Telangana,Jagitial,2025-04-27,2025,04,0.6391478522,NRSC VIC MODEL
Telangana,Jagitial,2025-04-29,2025,04,0.1640482915,NRSC VIC MODEL
Telangana,Jangoan,2025-04-03,2025,04,0.0,NRSC VIC MODEL
Telangana,Jangoan,2025-04-07,2025,04,0.000165159,NRSC VIC MODEL
Telangana,Jangoan,2025-04-08,2025,04,1.3998250938,NRSC VIC MODEL
Telangana,Jangoan,2025-04-11,2025,04,0.1497399113,NRSC VIC MODEL
Telangana,Jayashankar Bhupalapally,2025-04-09,2025,04,0.0,NRSC VIC MODEL
Telangana,Jayashankar Bhupalapally,2025-04-17,2025,04,0.0090928406,NRSC VIC MODEL
Telangana,Jayashankar Bhupalapally,2025-04-23,2025,04,1.0795216567,NRSC VIC MODEL
Telangana,Jogulamba Gadwal,2025-04-11,2025,04,0.1682694224,NRSC VIC MODEL
Telangana,Jogulamba Gadwal,2025-04-22,2025,04,0.0,NRSC VIC MODEL
Telangana,Jogulamba Gadwal,2025-04-25,2025,04,1.0094992307,NRSC VIC MODEL
Telangana,Jogulamba Gadwal,2025-04-28,2025,04,14.5092086404,NRSC VIC MODEL
Telangana,Jogulamba Gadwal,2025-04-30,2025,04,0.0001102139,NRSC VIC MODEL
Telangana,Kamareddy,2025-04-05,2025,04,-0.0001202268,NRSC VIC MODEL
Telangana,Kamareddy,2025-04-07,2025,04,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-04-11,2025,04,0.0060041138,NRSC VIC MODEL
Telangana,Kamareddy,2025-04-14,2025,04,0.2544987153,NRSC VIC MODEL
Telangana,Kamareddy,2025-04-18,2025,04,0.1961160071,NRSC VIC MODEL
Telangana,Kamareddy,2025-04-27,2025,04,0.2024866969,NRSC VIC MODEL
Telangana,Karimnagar,2025-04-02,2025,04,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-04-04,2025,04,0.1573607908,NRSC VIC MODEL
Telangana,Karimnagar,2025-04-08,2025,04,0.0005609385,NRSC VIC MODEL
Telangana,Karimnagar,2025-04-09,2025,04,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-04-12,2025,04,-0.0024150811,NRSC VIC MODEL
Telangana,Karimnagar,2025-04-18,2025,04,0.000366614,NRSC VIC MODEL
Telangana,Karimnagar,2025-04-20,2025,04,0.1233946881,NRSC VIC MODEL
Telangana,Karimnagar,2025-04-23,2025,04,0.0010721074,NRSC VIC MODEL
Telangana,Khammam,2025-04-02,2025,04,0.0,NRSC VIC MODEL
Telangana,Khammam,2025-04-04,2025,04,16.8446107438,NRSC VIC MODEL
Telangana,Khammam,2025-04-05,2025,04,0.0616182986,NRSC VIC MODEL
Telangana,Khammam,2025-04-06,2025,04,0.067461147,NRSC VIC MODEL
Telangana,Khammam,2025-04-08,2025,04,2.341343057,NRSC VIC MODEL
Telangana,Khammam,2025-04-12,2025,04,0.4061378317,NRSC VIC MODEL
Telangana,Khammam,2025-04-16,2025,04,8.060433482,NRSC VIC MODEL
Telangana,Khammam,2025-04-20,2025,04,7.29374e-05,NRSC VIC MODEL
Telangana,Khammam,2025-04-25,2025,04,0.0,NRSC VIC MODEL
Telangana,Khammam,2025-04-27,2025,04,0.0011917027,NRSC VIC MODEL
Telangana,Khammam,2025-04-30,2025,04,0.0032374249,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-04-01,2025,04,0.0,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-04-10,2025,04,1.6357920842,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-04-12,2025,04,0.031409583,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-04-21,2025,04,0.0,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-04-22,2025,04,0.0,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-04-23,2025,04,0.0298524715,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-04-26,2025,04,0.4110091934,NRSC VIC MODEL
Telangana,Mahabubabad,2025-04-04,2025,04,17.7201289245,NRSC VIC MODEL
Telangana,Mahabubabad,2025-04-06,2025,04,0.0162080174,NRSC VIC MODEL
Telangana,Mahabubabad,2025-04-10,2025,04,0.0257248895,NRSC VIC MODEL
Telangana,Mahabubabad,2025-04-18,2025,04,0.0,NRSC VIC MODEL
Telangana,Mahabubabad,2025-04-30,2025,04,0.1184956883,NRSC VIC MODEL
Telangana,Mahabubnagar,2025-04-01,2025,04,0.0,NRSC VIC MODEL
Telangana,Mahabubnagar,2025-04-04,2025,04,8.1827828495,NRSC VIC MODEL
Telangana,Mahabubnagar,2025-04-10,2025,04,0.1102536064,NRSC VIC MODEL
Telangana,Mahabubnagar,2025-04-11,2025,04,0.1871233216,NRSC VIC MODEL
Telangana,Mahabubnagar,2025-04-15,2025,04,0.6568738375,NRSC VIC MODEL
Telangana,Mahabubnagar,2025-04-17,2025,04,0.7755062711,NRSC VIC MODEL
Telangana,Mancherial,2025-04-04,2025,04,1.3131744939,NRSC VIC MODEL
Telangana,Mancherial,2025-04-05,2025,04,0.0,NRSC VIC MODEL
Telangana,Mancherial,2025-04-21,2025,04,7.59e-08,NRSC VIC MODEL
Telangana,Mancherial,2025-04-23,2025,04,0.0003795457,NRSC VIC MODEL
Telangana,Medak,2025-04-01,2025,04,0.0,NRSC VIC MODEL
Telangana,Medak,2025-04-11,2025,04,0.0207708006,NRSC VIC MODEL
Telangana,Medak,2025-04-12,2025,04,-0.0062072566,NRSC VIC MODEL
Telangana,Medak,2025-04-15,2025,04,0.0210802936,NRSC VIC MODEL
Telangana,Medak,2025-04-18,2025,04,3.304820969,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-04-01,2025,04,0.0,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-04-06,2025,04,0.2667250583,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-04-09,2025,04,0.0,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-04-12,2025,04,-0.016848367,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-04-16,2025,04,2.4292083733,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-04-18,2025,04,1.895761488,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-04-20,2025,04,0.705850676,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-04-25,2025,04,0.9593278035,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-04-27,2025,04,1.4281799568,NRSC VIC MODEL
Telangana,Mulugu,2025-04-01,2025,04,0.0,NRSC VIC MODEL
Telangana,Mulugu,2025-04-03,2025,04,0.0,NRSC VIC MODEL
Telangana,Mulugu,2025-04-06,2025,04,1.9921e-05,NRSC VIC MODEL
Telangana,Mulugu,2025-04-09,2025,04,0.0288848411,NRSC VIC MODEL
Telangana,Mulugu,2025-04-22,2025,04,0.0,NRSC VIC MODEL
Telangana,Mulugu,2025-04-29,2025,04,0.0003111677,NRSC VIC MODEL
Telangana,Mulugu,2025-04-30,2025,04,2.625446045,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-04-07,2025,04,1.085206834,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-04-11,2025,04,0.5178830451,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-04-12,2025,04,0.0335379959,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-04-14,2025,04,0.5692823604,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-04-19,2025,04,0.8964449304,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-04-22,2025,04,4.60721e-05,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-04-23,2025,04,0.1748960748,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-04-26,2025,04,0.0287212067,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-04-27,2025,04,0.66215004,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-04-28,2025,04,1.5631242656,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-04-29,2025,04,0.006985171,NRSC VIC MODEL
Telangana,Nalgonda,2025-04-05,2025,04,0.0017096664,NRSC VIC MODEL
Telangana,Nalgonda,2025-04-06,2025,04,0.0303455162,NRSC VIC MODEL
Telangana,Nalgonda,2025-04-09,2025,04,0.0096445788,NRSC VIC MODEL
Telangana,Nalgonda,2025-04-22,2025,04,0.0038633299,NRSC VIC MODEL
Telangana,Nalgonda,2025-04-23,2025,04,0.4235792085,NRSC VIC MODEL
Telangana,Narayanpet,2025-04-03,2025,04,0.0007937111,NRSC VIC MODEL
Telangana,Narayanpet,2025-04-08,2025,04,0.0078192801,NRSC VIC MODEL
Telangana,Narayanpet,2025-04-10,2025,04,0.2751012372,NRSC VIC MODEL
Telangana,Narayanpet,2025-04-13,2025,04,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-04-14,2025,04,6.61723e-05,NRSC VIC MODEL
Telangana,Narayanpet,2025-04-19,2025,04,0.0188694667,NRSC VIC MODEL
Telangana,Narayanpet,2025-04-29,2025,04,0.0,NRSC VIC MODEL
Telangana,Nirmal,2025-04-08,2025,04,0.00637451,NRSC VIC MODEL
Telangana,Nirmal,2025-04-16,2025,04,0.0044689039,NRSC VIC MODEL
Telangana,Nirmal,2025-04-24,2025,04,0.0,NRSC VIC MODEL
Telangana,Nirmal,2025-04-26,2025,04,0.0591976663,NRSC VIC MODEL
Telangana,Nirmal,2025-04-28,2025,04,0.0088681786,NRSC VIC MODEL
Telangana,Nirmal,2025-04-30,2025,04,0.0006434794,NRSC VIC MODEL
Telangana,Nizamabad,2025-04-10,2025,04,0.0015448202,NRSC VIC MODEL
Telangana,Nizamabad,2025-04-11,2025,04,0.0039548702,NRSC VIC MODEL
Telangana,Nizamabad,2025-04-14,2025,04,0.0332148382,NRSC VIC MODEL
Telangana,Nizamabad,2025-04-17,2025,04,0.0,NRSC VIC MODEL
Telangana,Nizamabad,2025-04-19,2025,04,6.7889e-06,NRSC VIC MODEL
Telangana,Nizamabad,2025-04-23,2025,04,0.0093381574,NRSC VIC MODEL
Telangana,Nizamabad,2025-04-24,2025,04,0.0,NRSC VIC MODEL
Telangana,Nizamabad,2025-04-26,2025,04,0.5722346475,NRSC VIC MODEL
Telangana,Nizamabad,2025-04-30,2025,04,0.0023875635,NRSC VIC MODEL
Telangana,Peddapalli,2025-04-08,2025,04,8.6774e-06,NRSC VIC MODEL
Telangana,Peddapalli,2025-04-09,2025,04,0.0,NRSC VIC MODEL
Telangana,Peddapalli,2025-04-12,2025,04,0.0288206698,NRSC VIC MODEL
Telangana,Peddapalli,2025-04-15,2025,04,0.0,NRSC VIC MODEL
Telangana,Peddapalli,2025-04-20,2025,04,0.0014427771,NRSC VIC MODEL
Telangana,Peddapalli,2025-04-25,2025,04,0.0417695242,NRSC VIC MODEL
Telangana,Peddapalli,2025-04-26,2025,04,0.0002159713,NRSC VIC MODEL
Telangana,Peddapalli,2025-04-30,2025,04,5.49571e-05,NRSC VIC MODEL
Telangana,Rajanna Sircilla,2025-04-04,2025,04,7.0146035778,NRSC VIC MODEL
Telangana,Rajanna Sircilla,2025-04-12,2025,04,0.010445626,NRSC VIC MODEL
Telangana,Rajanna Sircilla,2025-04-15,2025,04,0.003137639,NRSC VIC MODEL
Telangana,Rajanna Sircilla,2025-04-20,2025,04,0.2131185716,NRSC VIC MODEL
Telangana,Rajanna Sircilla,2025-04-21,2025,04,0.0002200566,NRSC VIC MODEL
Telangana,Rajanna Sircilla,2025-04-25,2025,04,2.2288086495,NRSC VIC MODEL
Telangana,Ranga Reddy,2025-04-06,2025,04,0.0080873995,NRSC VIC MODEL
Telangana,Ranga Reddy,2025-04-17,2025,04,3.6569685578,NRSC VIC MODEL
Telangana,Ranga Reddy,2025-04-24,2025,04,0.000262041,NRSC VIC MODEL
Telangana,Ranga Reddy,2025-04-29,2025,04,0.0020180316,NRSC VIC MODEL
Telangana,Sangareddy,2025-04-01,2025,04,0.0,NRSC VIC MODEL
Telangana,Sangareddy,2025-04-02,2025,04,0.0,NRSC VIC MODEL
Telangana,Sangareddy,2025-04-14,2025,04,0.0010248683,NRSC VIC MODEL
Telangana,Sangareddy,2025-04-16,2025,04,0.0857830118,NRSC VIC MODEL
Telangana,Sangareddy,2025-04-17,2025,04,10.2071460429,NRSC VIC MODEL
Telangana,Sangareddy,2025-04-27,2025,04,1.8195117268,NRSC VIC MODEL
Telangana,Sangareddy,2025-04-30,2025,04,0.3436414119,NRSC VIC MODEL
Telangana,Siddipet,2025-04-04,2025,04,8.8448392719,NRSC VIC MODEL
Telangana,Siddipet,2025-04-08,2025,04,0.0021595196,NRSC VIC MODEL
Telangana,Siddipet,2025-04-16,2025,04,0.5888817232,NRSC VIC MODEL
Telangana,Siddipet,2025-04-27,2025,04,0.1899613818,NRSC VIC MODEL
Telangana,Suryapet,2025-04-07,2025,04,0.0042592116,NRSC VIC MODEL
Telangana,Suryapet,2025-04-09,2025,04,0.0,NRSC VIC MODEL
Telangana,Suryapet,2025-04-17,2025,04,0.0,NRSC VIC MODEL
Telangana,Vikarabad,2025-04-01,2025,04,0.0,NRSC VIC MODEL
Telangana,Vikarabad,2025-04-09,2025,04,0.005536292,NRSC VIC MODEL
Telangana,Vikarabad,2025-04-13,2025,04,0.0,NRSC VIC MODEL
Telangana,Vikarabad,2025-04-21,2025,04,0.0078436154,NRSC VIC MODEL
Telangana,Vikarabad,2025-04-22,2025,04,1.5334994002,NRSC VIC MODEL
Telangana,Vikarabad,2025-04-29,2025,04,0.0062546073,NRSC VIC MODEL
Telangana,Wanaparthy,2025-04-02,2025,04,0.0,NRSC VIC MODEL
Telangana,Wanaparthy,2025-04-15,2025,04,0.0087038409,NRSC VIC MODEL
Telangana,Wanaparthy,2025-04-16,2025,04,0.1246318149,NRSC VIC MODEL
Telangana,Wanaparthy,2025-04-17,2025,04,0.0001010128,NRSC VIC MODEL
Telangana,Wanaparthy,2025-04-20,2025,04,0.0319374535,NRSC VIC MODEL
Telangana,Wanaparthy,2025-04-29,2025,04,0.0040677903,NRSC VIC MODEL
Telangana,Warangal Rural,2025-04-13,2025,04,0.8435999703,NRSC VIC MODEL
Telangana,Warangal Rural,2025-04-24,2025,04,0.0,NRSC VIC MODEL
Telangana,Warangal Rural,2025-04-26,2025,04,0.0,NRSC VIC MODEL
Telangana,Warangal Rural,2025-04-28,2025,04,0.0147237994,NRSC VIC MODEL
Telangana,Warangal Rural,2025-04-30,2025,04,0.235746244,NRSC VIC MODEL
Telangana,Warangal Urban,2025-04-10,2025,04,0.1312534902,NRSC VIC MODEL
Telangana,Warangal Urban,2025-04-13,2025,04,0.3576324082,NRSC VIC MODEL
Telangana,Warangal Urban,2025-04-16,2025,04,2.3278126134,NRSC VIC MODEL
Telangana,Warangal Urban,2025-04-19,2025,04,14.4580127088,NRSC VIC MODEL
Telangana,Warangal Urban,2025-04-20,2025,04,8.0779488294,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,2025-04-13,2025,04,0.2667874499,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,2025-04-19,2025,04,4.7242296478,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,2025-04-20,2025,04,0.0169133802,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,2025-04-25,2025,04,0.1276318996,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,2025-04-29,2025,04,5.9556e-06,NRSC VIC MODEL
Telangana,Adilabad,2025-03-04,2025,03,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-03-07,2025,03,0.0,NRSC VIC MODEL
